SensorId, TimeStamp (s), FrameNumber, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8
4,0.21,21,-0.62949997,0.76659995,0.12289999,0.0281,0.009,-0.001,0.0,0.21769526804493164,0.6835408482858195,0.6966926718399925,0.6489942342687319,0.4317658878212095,-0.6264061797267848,-0.7289823414574509,0.588515188282057,-0.3496206787427588
4,0.22,22,-0.62959999,0.7665,0.12289999,0.0282,0.012,-0.002,0.001,0.21776584106497793,0.6835850372975205,0.6966272570379441,0.6490415397883409,0.43163672582259743,-0.6264461800907776,-0.7289191437288789,0.5885586068558465,-0.34967935055056215
4,0.23,23,-0.62959999,0.7665,0.12289999,0.0282,0.009,-0.001,0.001,0.21776584106497793,0.6835850372975205,0.6966272570379441,0.6490415397883409,0.43163672582259743,-0.6264461800907776,-0.7289191437288789,0.5885586068558465,-0.34967935055056215
4,0.24,24,-0.62970001,0.7665,0.1228,0.0282,0.004,0.0,0.0,0.21783641256243452,0.6836292085400376,0.6965618440546758,0.6490888274715282,0.43150756661061357,-0.6264861642601721,-0.7288559469563004,0.588602009161291,-0.34973802109254004
4,0.25,25,-0.62970001,0.76639998,0.12289999,0.0282,-0.001,0.003,-0.002,0.21783641256243452,0.6836292085400376,0.6965618440546758,0.6490888274715282,0.43150756661061357,-0.6264861642601721,-0.7288559469563004,0.588602009161291,-0.34973802109254004
4,0.26,26,-0.62979996,0.76639998,0.12289999,0.0282,-0.008,0.006,-0.004,0.21790693314611034,0.6836733311212394,0.6964964786705279,0.6491360642450453,0.4313785005804953,-0.6265261042713036,-0.7287927953700621,0.5886453648424593,-0.34979664930667753
4,0.27,27,-0.62979996,0.76629996,0.123,0.0282,-0.014,0.009,-0.005,0.21790693314611034,0.6836733311212394,0.6964964786705279,0.6491360642450453,0.4313785005804953,-0.6265261042713036,-0.7287927953700621,0.5886453648424593,-0.34979664930667753
4,0.28,28,-0.62979996,0.76629996,0.1232,0.0282,-0.017,0.004,-0.003,0.21790693314611034,0.6836733311212394,0.6964964786705279,0.6491360642450453,0.4313785005804953,-0.6265261042713036,-0.7287927953700621,0.5886453648424593,-0.34979664930667753
4,0.29,29,-0.62989998,0.76620001,0.12329999,0.0282,-0.01,0.001,-0.001,0.21797750159159268,0.6837174668465491,0.6964310693305013,0.6491833162762499,0.43124934695420225,-0.626566056070822,-0.7287296005161706,0.5886887346302053,-0.34985531731135683
4,0.3,30,-0.62989998,0.76620001,0.1234,0.0281,0.0,-0.002,0.0,0.21797750159159268,0.6837174668465491,0.6964310693305013,0.6491833162762499,0.43124934695420225,-0.626566056070822,-0.7287296005161706,0.5886887346302053,-0.34985531731135683
4,0.31,31,-0.62989998,0.76620001,0.1234,0.0281,0.006,-0.004,0.0,0.21797750159159268,0.6837174668465491,0.6964310693305013,0.6491833162762499,0.43124934695420225,-0.626566056070822,-0.7287296005161706,0.5886887346302053,-0.34985531731135683
4,0.32,32,-0.62989998,0.76620001,0.1235,0.0281,0.01,-0.003,0.006,0.21797750159159268,0.6837174668465491,0.6964310693305013,0.6491833162762499,0.43124934695420225,-0.626566056070822,-0.7287296005161706,0.5886887346302053,-0.34985531731135683
4,0.33,33,-0.62989998,0.76620001,0.1235,0.0281,0.01,-0.001,0.005,0.21797750159159268,0.6837174668465491,0.6964310693305013,0.6491833162762499,0.43124934695420225,-0.626566056070822,-0.7287296005161706,0.5886887346302053,-0.34985531731135683
4,0.34,34,-0.62989998,0.76620001,0.1235,0.028,0.007,0.004,0.001,0.21797750159159268,0.6837174668465491,0.6964310693305013,0.6491833162762499,0.43124934695420225,-0.626566056070822,-0.7287296005161706,0.5886887346302053,-0.34985531731135683
4,0.35,35,-0.62989998,0.76609999,0.1235,0.028,0.005,0.009,-0.002,0.21797750159159268,0.6837174668465491,0.6964310693305013,0.6491833162762499,0.43124934695420225,-0.626566056070822,-0.7287296005161706,0.5886887346302053,-0.34985531731135683
4,0.36,36,-0.63,0.76609999,0.1235,0.0279,0.001,0.01,-0.004,0.21804806850662478,0.6837615848114039,0.6963656618162094,0.649230550479415,0.431120196128923,-0.6266059916837329,-0.7286664066256422,0.5887320881572159,-0.34991398404367613
4,0.37,37,-0.63,0.76609999,0.1236,0.0279,-0.003,0.009,-0.002,0.21804806850662478,0.6837615848114039,0.6963656618162094,0.649230550479415,0.431120196128923,-0.6266059916837329,-0.7286664066256422,0.5887320881572159,-0.34991398404367613
4,0.38,38,-0.63,0.76609999,0.1237,0.0278,-0.004,0.002,0.0,0.21804806850662478,0.6837615848114039,0.6963656618162094,0.649230550479415,0.431120196128923,-0.6266059916837329,-0.7286664066256422,0.5887320881572159,-0.34991398404367613
4,0.39,39,-0.63,0.76599997,0.12379999,0.0278,-0.003,0.0,0.002,0.21804806850662478,0.6837615848114039,0.6963656618162094,0.649230550479415,0.431120196128923,-0.6266059916837329,-0.7286664066256422,0.5887320881572159,-0.34991398404367613
4,0.4,40,-0.63,0.76599997,0.124,0.0277,0.0,-0.003,0.0,0.21804806850662478,0.6837615848114039,0.6963656618162094,0.649230550479415,0.431120196128923,-0.6266059916837329,-0.7286664066256422,0.5887320881572159,-0.34991398404367613
4,0.41,41,-0.63,0.76599997,0.124,0.0277,0.003,-0.002,0.0,0.21804806850662478,0.6837615848114039,0.6963656618162094,0.649230550479415,0.431120196128923,-0.6266059916837329,-0.7286664066256422,0.5887320881572159,-0.34991398404367613
4,0.42,42,-0.63,0.76599997,0.1241,0.0277,0.005,-0.002,0.003,0.21804806850662478,0.6837615848114039,0.6963656618162094,0.649230550479415,0.431120196128923,-0.6266059916837329,-0.7286664066256422,0.5887320881572159,-0.34991398404367613
